Product ID,Product Name,Date of Purchase,Order Status,Store Location,Quantity,Price,Category
1599,Roomba Robot Vacuum,2024-08-21,Shipped,"Danielbury, PW",29,215.47,Home Appliances
1600,Sofa Set,2024-08-22,Delivered,"Tateton, WA",79,353.54,Furniture
1601,Amazon Echo,2024-08-23,Pending,"Holderton, IA",35,211.26,Electronics
1602,Board Game,2024-08-24,Pending,"Serranoburgh, MN",6,257.27,Toys & Games
1603,Skincare Cream,2024-08-25,Cancelled,"Lake Amberview, NV",12,13.6,Health & Beauty
1604,Roomba Robot Vacuum,2024-08-26,Shipped,"Ryantown, FM",38,348.94,Home Appliances
1605,Amazon Echo,2024-08-27,Cancelled,"North Bradleystad, KS",77,334.06,Electronics
1606,Nikon D3500,2024-08-28,Pending,"Crystaltown, WV",93,28.82,Electronics
1607,Sony PlayStation 5,2024-08-29,Pending,"Lewisport, ID",19,190.44,Electronics
1608,Skincare Cream,2024-08-30,Pending,"Samanthaton, KS",67,489.73,Health & Beauty
1609,Roomba Robot Vacuum,2024-08-31,Cancelled,"Brownborough, AR",8,216.16,Home Appliances
1610,MacBook Pro,2024-09-01,Shipped,"Douglasland, PW",8,255.95,Electronics
1611,Amazon Echo,2024-09-02,Delivered,"North Brittanyfurt, NV",84,455.87,Electronics
1612,Skincare Cream,2024-09-03,Cancelled,"Huffmanport, AL",47,361.46,Health & Beauty
1613,Roomba Robot Vacuum,2024-09-04,Pending,"Johnstonmouth, WV",4,295.21,Home Appliances
1614,Amazon Echo,2024-09-05,Cancelled,"Hornville, AL",51,400.92,Electronics
1615,Sofa Set,2024-09-06,Pending,"Jeanettemouth, NC",85,433.54,Furniture
1616,iPhone 13,2024-09-07,Delivered,"Douglasstad, GA",67,233.88,Electronics
1617,Roomba Robot Vacuum,2024-09-08,Delivered,"Coreymouth, SC",45,242.8,Home Appliances
1618,Roomba Robot Vacuum,2024-09-09,Shipped,"Floreschester, CA",8,199.16,Home Appliances
1619,Fitbit Charge,2024-09-10,Pending,"South Kathleen, VI",87,483.69,Electronics
1620,Fresh Fruits,2024-09-11,Shipped,"Griffintown, WI",16,351.61,Groceries
1621,Fiction Book,2024-09-12,Shipped,"Catherineport, OR",77,50.78,Books
1622,MacBook Pro,2024-09-13,Delivered,"Justinshire, WA",67,432.85,Electronics
1623,Instant Pot,2024-09-14,Cancelled,"South Pamelafort, RI",9,245.47,Home Appliances
1624,Sofa Set,2024-09-15,Cancelled,"South Carlaside, ME",60,43.69,Furniture
1625,Fitbit Charge,2024-09-16,Shipped,"New Lisaton, FM",78,279.36,Electronics
1626,Skincare Cream,2024-09-17,Delivered,"Browntown, PA",77,214.41,Health & Beauty
1627,Car Floor Mats,2024-09-18,Pending,"Port Jacqueline, MP",71,440.1,Automotive
1628,Keurig Coffee Maker,2024-09-19,Cancelled,"New Rebeccaton, ME",15,109.96,Home Appliances
1629,Fresh Fruits,2024-09-20,Shipped,"Port Samuel, MS",71,414.97,Groceries
1630,Men's T-shirt,2024-09-21,Cancelled,"New Christineburgh, AS",98,283.27,Clothing & Accessories
1631,Car Floor Mats,2024-09-22,Cancelled,"Michaelfort, NH",41,36.76,Automotive
1632,Bose Headphones,2024-09-23,Pending,"Lake Angelamouth, MO",22,486.2,Electronics
1633,Board Game,2024-09-24,Delivered,"Daltonberg, AK",24,261.18,Toys & Games
1634,Board Game,2024-09-25,Pending,"Port Sophia, OK",44,152.53,Toys & Games
1635,iPhone 13,2024-09-26,Delivered,"Gonzalezburgh, PW",1,240.01,Electronics
1636,Fresh Fruits,2024-09-27,Cancelled,"New Rose, AR",10,430.35,Groceries
1637,Men's T-shirt,2024-09-28,Shipped,"West Matthew, UT",80,159.4,Clothing & Accessories
1638,Keurig Coffee Maker,2024-09-29,Pending,"Robersonmouth, UT",72,104.41,Home Appliances
1639,Bose Headphones,2024-09-30,Delivered,"North Arthur, FL",56,73.24,Electronics
1640,Nintendo Switch,2024-10-01,Cancelled,"Ponceview, MT",89,155.95,Electronics
1641,GoPro Hero 9,2024-10-02,Delivered,"Kimberlyberg, MO",50,392.22,Electronics
1642,Nintendo Switch,2024-10-03,Delivered,"East Katherine, IN",12,241.1,Electronics
1643,Men's T-shirt,2024-10-04,Delivered,"South Andrea, MD",89,121.47,Clothing & Accessories
1644,Bose Headphones,2024-10-05,Cancelled,"Turnermouth, DC",81,91.43,Electronics
1645,Amazon Echo,2024-10-06,Shipped,"Michaelmouth, ND",60,173.04,Electronics
1646,Dyson Vacuum,2024-10-07,Shipped,"Aaronborough, WI",26,470.56,Home Appliances
1647,Nintendo Switch,2024-10-08,Shipped,"Brentland, IA",78,178.08,Electronics
1648,Nintendo Switch,2024-10-09,Delivered,"Port Jorgebury, MT",41,494.18,Electronics
1649,Samsung Galaxy S21,2024-10-10,Cancelled,"Ewingview, FL",36,247.76,Electronics
1650,Bose Headphones,2024-10-11,Delivered,"Lunachester, OH",23,97.79,Electronics
1651,Nikon D3500,2024-10-12,Shipped,"Whiteheadmouth, SC",43,446.66,Electronics
1652,Instant Pot,2024-10-13,Shipped,"Gonzalesside, AR",6,235.57,Home Appliances
1653,MacBook Pro,2024-10-14,Cancelled,"Hodgesberg, ND",69,357.74,Electronics
1654,Fitbit Charge,2024-10-15,Delivered,"Davidburgh, TN",43,492.02,Electronics
1655,Sofa Set,2024-10-16,Pending,"Lake Jenniferfurt, TN",25,34.59,Furniture
1656,Dyson Vacuum,2024-10-17,Pending,"Onealmouth, KY",18,57.38,Home Appliances
1657,Fresh Fruits,2024-10-18,Shipped,"Kevinberg, NM",62,363.02,Groceries
1658,Google Nest,2024-10-19,Cancelled,"East Jerryside, ND",13,148.09,Electronics
1659,Apple Watch,2024-10-20,Delivered,"West Tracymouth, WV",43,100.31,Electronics
1660,Nintendo Switch,2024-10-21,Delivered,"Carlfurt, GU",78,29.29,Electronics
1661,Keurig Coffee Maker,2024-10-22,Shipped,"North John, TX",28,20.7,Home Appliances
1662,Samsung Galaxy S21,2024-10-23,Shipped,"Terryfort, CO",18,389.5,Electronics
1663,Google Nest,2024-10-24,Delivered,"South Dianaland, NY",59,75.87,Electronics
1664,Men's T-shirt,2024-10-25,Delivered,"Davidmouth, MO",60,239.18,Clothing & Accessories
1665,Xbox Series X,2024-10-26,Shipped,"South Tommymouth, VA",63,306.89,Electronics
1666,GoPro Hero 9,2024-10-27,Delivered,"Port Jessicahaven, PW",57,219.89,Electronics
1667,Instant Pot,2024-10-28,Pending,"South Janet, OH",92,23.28,Home Appliances
1668,Fresh Fruits,2024-10-29,Shipped,"New Clifford, UT",51,393.92,Groceries
1669,Google Nest,2024-10-30,Delivered,"New Marilynview, VT",56,15.15,Electronics
1670,Dell XPS 13,2024-10-31,Shipped,"Lake Markshire, PR",27,383.33,Electronics
1671,Instant Pot,2024-11-01,Cancelled,"South Alicialand, IN",32,447.72,Home Appliances
1672,Car Floor Mats,2024-11-02,Shipped,"Port Ashleystad, NE",9,222.09,Automotive
1673,Oculus Quest 2,2024-11-03,Shipped,"Andrewland, PR",96,272.42,Electronics
1674,Fresh Fruits,2024-11-04,Cancelled,"New Ruben, SC",84,243.72,Groceries
1675,Roomba Robot Vacuum,2024-11-05,Pending,"Connieborough, FM",92,200.71,Home Appliances
1676,Nikon D3500,2024-11-06,Delivered,"Pettymouth, NY",97,444.84,Electronics
1677,Apple Watch,2024-11-07,Cancelled,"New Sandrastad, OK",68,448.03,Electronics
1678,Samsung Galaxy S21,2024-11-08,Shipped,"Changport, CT",46,174.55,Electronics
1679,Nikon D3500,2024-11-09,Delivered,"West Katherineberg, MD",98,311.38,Electronics
1680,Nikon D3500,2024-11-10,Cancelled,"South Hannah, DC",67,464.18,Electronics
1681,Men's T-shirt,2024-11-11,Delivered,"North Jacobhaven, AS",26,481.41,Clothing & Accessories
1682,Instant Pot,2024-11-12,Delivered,"Nelsonberg, MA",8,259.39,Home Appliances
1683,Oculus Quest 2,2024-11-13,Cancelled,"Melanieberg, MO",6,231.88,Electronics
1684,Fiction Book,2024-11-14,Delivered,"Petersmouth, OH",80,146.56,Books
1685,Kindle Paperwhite,2024-11-15,Pending,"West Johnmouth, KS",24,479.85,Electronics
1686,MacBook Pro,2024-11-16,Cancelled,"Laurenhaven, AS",48,79.98,Electronics
1687,Nintendo Switch,2024-11-17,Pending,"Port Ryan, NC",94,294.12,Electronics
1688,MacBook Pro,2024-11-18,Shipped,"West Natasha, LA",45,148.45,Electronics
1689,Men's T-shirt,2024-11-19,Delivered,"Martinborough, MT",13,146.71,Clothing & Accessories
1690,Dyson Vacuum,2024-11-20,Shipped,"South Michael, OH",69,208.43,Home Appliances
1691,Google Nest,2024-11-21,Shipped,"Millerburgh, OR",25,499.41,Electronics
1692,Fiction Book,2024-11-22,Delivered,"Downsfurt, UT",20,36.93,Books
1693,Running Shoes,2024-11-23,Cancelled,"Lake Jessicamouth, HI",82,293.49,Sports & Outdoors
1694,Dell XPS 13,2024-11-24,Delivered,"Bennettland, SC",82,50.46,Electronics
1695,Fiction Book,2024-11-25,Shipped,"New Jeffreyville, AL",66,85.72,Books
1696,Car Floor Mats,2024-11-26,Shipped,"Mcclainside, WA",74,225.39,Automotive
1697,Oculus Quest 2,2024-11-27,Cancelled,"Port Michaelburgh, VT",45,260.13,Electronics
1698,Fitbit Charge,2024-11-28,Delivered,"Port Jasonstad, SD",47,136.81,Electronics
1699,Skincare Cream,2024-11-29,Shipped,"New Katherine, MD",63,165.06,Health & Beauty
1700,Fitbit Charge,2024-11-30,Pending,"Fosterside, VT",76,52.61,Electronics
1701,Fiction Book,2024-12-01,Shipped,"New Holly, SD",77,158.58,Books
1702,Fitbit Charge,2024-12-02,Shipped,"Michaelberg, WI",55,483.61,Electronics
1703,Samsung Galaxy S21,2024-12-03,Cancelled,"Novakport, NM",75,472.91,Electronics
1704,Roomba Robot Vacuum,2024-12-04,Pending,"Sullivanburgh, AR",19,174.09,Home Appliances
1705,Bose Headphones,2024-12-05,Shipped,"Martinville, CT",35,289.72,Electronics
1706,Car Floor Mats,2024-12-06,Shipped,"Yorkborough, AL",53,455.7,Automotive
1707,Car Floor Mats,2024-12-07,Pending,"North Kimberly, MH",26,13.03,Automotive
1708,Samsung Galaxy S21,2024-12-08,Delivered,"Johnshire, RI",14,407.23,Electronics
1709,Board Game,2024-12-09,Delivered,"Port Jonathan, VA",45,474.7,Toys & Games
1710,Instant Pot,2024-12-10,Shipped,"Monicamouth, WY",44,54.75,Home Appliances
1711,Keurig Coffee Maker,2024-12-11,Shipped,"Moranfurt, OK",88,89.11,Home Appliances
1712,Fresh Fruits,2024-12-12,Delivered,"South Andreaville, PA",65,480.77,Groceries
1713,Dell XPS 13,2024-12-13,Cancelled,"East David, CT",51,273.39,Electronics
1714,Google Nest,2024-12-14,Pending,"Mcdonaldport, NJ",43,16.96,Electronics
1715,Bose Headphones,2024-12-15,Pending,"Sherrihaven, AR",86,136.24,Electronics
1716,Skincare Cream,2024-12-16,Cancelled,"Abigailview, AS",23,230.47,Health & Beauty
1717,Skincare Cream,2024-12-17,Cancelled,"Emilyburgh, WI",56,349.53,Health & Beauty
1718,Sony PlayStation 5,2024-12-18,Cancelled,"South Johnberg, CA",19,369.25,Electronics
1719,Keurig Coffee Maker,2024-12-19,Cancelled,"West Curtistown, GA",82,497.76,Home Appliances
1720,Nikon D3500,2024-12-20,Cancelled,"New Jeremyville, TN",76,150.88,Electronics
1721,Amazon Echo,2024-12-21,Cancelled,"North James, PW",55,273.73,Electronics
1722,Skincare Cream,2024-12-22,Pending,"Frederickstad, NM",92,271.33,Health & Beauty
1723,Oculus Quest 2,2024-12-23,Cancelled,"South Davidbury, WY",92,208.77,Electronics
1724,Roomba Robot Vacuum,2024-12-24,Delivered,"Petersenburgh, UT",60,92.89,Home Appliances
1725,MacBook Pro,2024-12-25,Cancelled,"East Jessica, WY",59,488.95,Electronics
1726,Sony PlayStation 5,2024-12-26,Cancelled,"Schultzport, VA",33,428.13,Electronics
1727,Nintendo Switch,2024-12-27,Pending,"Macdonaldhaven, ND",19,254.18,Electronics
1728,GoPro Hero 9,2024-12-28,Pending,"Debrastad, AL",28,305.59,Electronics
1729,Fiction Book,2024-12-29,Cancelled,"Michaelbury, IN",52,121.36,Books
1730,Amazon Echo,2024-12-30,Pending,"East Kristiton, NJ",49,276.46,Electronics
1731,Car Floor Mats,2024-12-31,Shipped,"Harringtonburgh, NY",37,350.54,Automotive
1732,Bose Headphones,2025-01-01,Pending,"South Kimberly, ID",26,262.43,Electronics
1733,Car Floor Mats,2025-01-02,Pending,"Smithfort, VI",99,495.24,Automotive
1734,Xbox Series X,2025-01-03,Pending,"Bonnieview, CA",98,309.56,Electronics
1735,Skincare Cream,2025-01-04,Pending,"New Alan, TX",99,191.78,Health & Beauty
1736,Roomba Robot Vacuum,2025-01-05,Delivered,"Charleschester, PR",40,388.35,Home Appliances
1737,Keurig Coffee Maker,2025-01-06,Delivered,"North Christianburgh, KY",80,93.53,Home Appliances
1738,Running Shoes,2025-01-07,Delivered,"Ericaborough, MN",38,198.41,Sports & Outdoors
1739,MacBook Pro,2025-01-08,Cancelled,"Holtburgh, AR",77,180.01,Electronics
1740,Sofa Set,2025-01-09,Cancelled,"Petersonfort, WY",87,221.59,Furniture
1741,Skincare Cream,2025-01-10,Shipped,"Ortegaport, NH",54,393.07,Health & Beauty
1742,Dell XPS 13,2025-01-11,Delivered,"Lake Beth, MN",22,247.24,Electronics
1743,Kindle Paperwhite,2025-01-12,Cancelled,"East Emilyview, HI",16,399.07,Electronics
1744,Sony PlayStation 5,2025-01-13,Pending,"Tracieport, CO",28,292.48,Electronics
1745,Sofa Set,2025-01-14,Pending,"Englishberg, ID",35,177.61,Furniture
1746,Men's T-shirt,2025-01-15,Delivered,"Malonetown, MO",60,406.89,Clothing & Accessories
1747,Kindle Paperwhite,2025-01-16,Shipped,"Davidberg, MN",45,126.76,Electronics
1748,GoPro Hero 9,2025-01-17,Shipped,"New Laura, AS",46,119.95,Electronics
1749,Kindle Paperwhite,2025-01-18,Pending,"Rodriguezbury, NV",72,257.21,Electronics
1750,Nikon D3500,2025-01-19,Shipped,"Erinmouth, NE",55,137.82,Electronics
1751,Fitbit Charge,2025-01-20,Delivered,"Lake Patricia, ME",86,14.45,Electronics
1752,Men's T-shirt,2025-01-21,Pending,"Savannahmouth, ID",85,327.67,Clothing & Accessories
1753,Keurig Coffee Maker,2025-01-22,Cancelled,"Paynehaven, WI",26,260.44,Home Appliances
1754,Google Nest,2025-01-23,Cancelled,"Jonathanside, AS",85,228.3,Electronics
1755,Google Nest,2025-01-24,Shipped,"South Laura, LA",25,483.81,Electronics
1756,Fiction Book,2025-01-25,Pending,"Latashaborough, MH",65,289.89,Books
1757,Fresh Fruits,2025-01-26,Pending,"North Jonathanfort, WI",6,433.08,Groceries
1758,Google Nest,2025-01-27,Cancelled,"Hayesmouth, OK",23,78.33,Electronics
1759,Nikon D3500,2025-01-28,Pending,"Crosbyhaven, MS",64,288.91,Electronics
1760,Fiction Book,2025-01-29,Pending,"Andrewland, CT",87,435.31,Books
1761,Samsung Galaxy S21,2025-01-30,Pending,"North Brookeshire, WA",43,295.72,Electronics
1762,GoPro Hero 9,2025-01-31,Shipped,"Davidmouth, OH",23,361.83,Electronics
1763,Kindle Paperwhite,2025-02-01,Pending,"North Pamelachester, GA",96,192.3,Electronics
1764,GoPro Hero 9,2025-02-02,Delivered,"Jonestown, OR",30,55.3,Electronics
1765,Fitbit Charge,2025-02-03,Shipped,"South Carlos, ME",77,234.37,Electronics
1766,Instant Pot,2025-02-04,Pending,"Danielhaven, LA",18,203.29,Home Appliances
1767,Keurig Coffee Maker,2025-02-05,Pending,"Gonzalesmouth, HI",87,434.86,Home Appliances
1768,Roomba Robot Vacuum,2025-02-06,Delivered,"Walkerside, WI",79,129.56,Home Appliances
1769,Skincare Cream,2025-02-07,Shipped,"Shawstad, OH",97,483.7,Health & Beauty
1770,Samsung Galaxy S21,2025-02-08,Cancelled,"Craigborough, OK",21,479.49,Electronics
1771,Apple Watch,2025-02-09,Cancelled,"Lake Sheri, NM",57,131.34,Electronics
1772,GoPro Hero 9,2025-02-10,Shipped,"West Sherriview, HI",23,180.55,Electronics
1773,Nintendo Switch,2025-02-11,Pending,"North Stephanie, HI",91,448.82,Electronics
1774,Skincare Cream,2025-02-12,Pending,"Greenton, NE",45,483.64,Health & Beauty
1775,Running Shoes,2025-02-13,Cancelled,"Williamside, MN",44,227.29,Sports & Outdoors
1776,Apple Watch,2025-02-14,Cancelled,"Josephstad, NY",82,167.29,Electronics
1777,Roomba Robot Vacuum,2025-02-15,Cancelled,"Josephfort, VA",88,267.79,Home Appliances
1778,Xbox Series X,2025-02-16,Delivered,"Markborough, FM",47,347.01,Electronics
1779,Fresh Fruits,2025-02-17,Cancelled,"Scottton, PW",40,144.0,Groceries
1780,Instant Pot,2025-02-18,Delivered,"Whitneyberg, SD",51,370.87,Home Appliances
1781,MacBook Pro,2025-02-19,Shipped,"New Susanmouth, NC",42,35.31,Electronics
1782,Xbox Series X,2025-02-20,Pending,"Lake David, AS",7,34.15,Electronics
1783,MacBook Pro,2025-02-21,Cancelled,"New Scott, PW",50,199.28,Electronics
1784,iPhone 13,2025-02-22,Pending,"South Keith, GU",48,183.2,Electronics
1785,Nikon D3500,2025-02-23,Pending,"East Eric, OR",84,164.66,Electronics
1786,Car Floor Mats,2025-02-24,Cancelled,"Smithberg, AR",91,250.6,Automotive
1787,Sofa Set,2025-02-25,Cancelled,"Murphyside, VI",6,167.16,Furniture
1788,Skincare Cream,2025-02-26,Shipped,"East Gregorymouth, MO",91,104.21,Health & Beauty
1789,Dyson Vacuum,2025-02-27,Delivered,"Port Kimberly, NM",9,161.64,Home Appliances
1790,Nikon D3500,2025-02-28,Delivered,"New Ashleyville, NH",57,487.7,Electronics
1791,Fiction Book,2025-03-01,Pending,"Jordanside, VA",31,211.45,Books
1792,Dell XPS 13,2025-03-02,Cancelled,"North Julieville, MT",21,227.91,Electronics
1793,Amazon Echo,2025-03-03,Shipped,"Taylorfort, VT",90,292.51,Electronics
1794,Men's T-shirt,2025-03-04,Shipped,"Christineside, IN",40,491.84,Clothing & Accessories
1795,Kindle Paperwhite,2025-03-05,Shipped,"Millerport, HI",45,128.38,Electronics
1796,Amazon Echo,2025-03-06,Shipped,"Port Madison, PR",77,343.83,Electronics
1797,Sofa Set,2025-03-07,Shipped,"Rebeccahaven, OR",49,360.83,Furniture
1798,Instant Pot,2025-03-08,Delivered,"Port David, NV",87,307.59,Home Appliances
1799,Instant Pot,2025-03-09,Delivered,"Nunezburgh, OH",20,53.4,Home Appliances
1800,Dell XPS 13,2025-03-10,Delivered,"South Diane, LA",92,341.67,Electronics
1801,Running Shoes,2025-03-11,Cancelled,"Gentryview, AZ",17,41.41,Sports & Outdoors
1802,Running Shoes,2025-03-12,Pending,"New Victor, GU",28,302.11,Sports & Outdoors
1803,Xbox Series X,2025-03-13,Shipped,"Thomaschester, AK",41,372.39,Electronics
1804,Board Game,2025-03-14,Cancelled,"Phillipsbury, PW",66,113.38,Toys & Games
1805,Oculus Quest 2,2025-03-15,Shipped,"Jacksonton, PA",25,422.39,Electronics
1806,Skincare Cream,2025-03-16,Delivered,"South Dana, WA",58,24.87,Health & Beauty
1807,Sony PlayStation 5,2025-03-17,Cancelled,"Kaylabury, AK",41,423.47,Electronics
1808,Oculus Quest 2,2025-03-18,Delivered,"East Jasontown, MP",6,235.56,Electronics
1809,GoPro Hero 9,2025-03-19,Shipped,"South Raymond, WA",75,116.62,Electronics
1810,iPhone 13,2025-03-20,Shipped,"Gordonmouth, TX",38,75.55,Electronics
1811,Car Floor Mats,2025-03-21,Pending,"Jenniferport, FM",6,477.12,Automotive
1812,Google Nest,2025-03-22,Shipped,"Lake Johnmouth, MS",45,45.61,Electronics
1813,iPhone 13,2025-03-23,Delivered,"New Jonathanchester, RI",75,107.56,Electronics
1814,Sony PlayStation 5,2025-03-24,Shipped,"West Samanthaville, IN",14,180.43,Electronics
1815,Men's T-shirt,2025-03-25,Pending,"Port David, NV",66,313.92,Clothing & Accessories
1816,Xbox Series X,2025-03-26,Pending,"Lake Isabella, ID",40,276.95,Electronics
1817,Sofa Set,2025-03-27,Delivered,"Donnastad, DC",3,71.57,Furniture
1818,MacBook Pro,2025-03-28,Cancelled,"East Hannahshire, AK",99,151.97,Electronics
1819,Instant Pot,2025-03-29,Shipped,"Lake Derekshire, AK",97,126.99,Home Appliances
1820,Sony PlayStation 5,2025-03-30,Pending,"South Jennifer, AL",24,114.64,Electronics
1821,Car Floor Mats,2025-03-31,Shipped,"North Williamport, ND",19,211.46,Automotive
1822,Board Game,2025-04-01,Shipped,"Lake Melanie, AR",18,354.98,Toys & Games
1823,Dyson Vacuum,2025-04-02,Cancelled,"Julieside, GA",64,116.55,Home Appliances
1824,Apple Watch,2025-04-03,Pending,"East Bradley, OR",88,189.67,Electronics
1825,Keurig Coffee Maker,2025-04-04,Shipped,"North Davidmouth, NC",35,201.55,Home Appliances
1826,Xbox Series X,2025-04-05,Pending,"Stevenschester, WV",62,488.46,Electronics
1827,Fresh Fruits,2025-04-06,Delivered,"Carlosview, NM",1,477.79,Groceries
1828,Board Game,2025-04-07,Delivered,"Joshuaville, UT",25,402.07,Toys & Games
1829,Dyson Vacuum,2025-04-08,Shipped,"Hayesburgh, WA",45,128.41,Home Appliances
1830,Fiction Book,2025-04-09,Pending,"Travisville, KS",49,43.34,Books
1831,Board Game,2025-04-10,Shipped,"Catherineview, GU",98,165.28,Toys & Games
1832,Google Nest,2025-04-11,Pending,"Lisaburgh, VA",89,140.73,Electronics
1833,Amazon Echo,2025-04-12,Pending,"Hernandezstad, ND",16,257.9,Electronics
1834,Google Nest,2025-04-13,Cancelled,"Lake Sean, ID",98,391.09,Electronics
1835,Nikon D3500,2025-04-14,Cancelled,"Masonmouth, PR",93,430.58,Electronics
1836,Xbox Series X,2025-04-15,Cancelled,"Port Catherine, WV",19,423.98,Electronics
1837,Apple Watch,2025-04-16,Shipped,"Lake David, OK",23,186.24,Electronics
1838,Samsung Galaxy S21,2025-04-17,Cancelled,"Sierrastad, RI",83,346.74,Electronics
1839,Google Nest,2025-04-18,Cancelled,"Lake Isabellaborough, LA",25,163.29,Electronics
1840,Fitbit Charge,2025-04-19,Delivered,"Gibsontown, WV",16,39.84,Electronics
1841,iPhone 13,2025-04-20,Pending,"Calderonton, NV",54,353.77,Electronics
1842,Men's T-shirt,2025-04-21,Pending,"Wolfstad, TN",73,14.82,Clothing & Accessories
1843,Xbox Series X,2025-04-22,Cancelled,"New Chelsea, NV",1,210.5,Electronics
1844,Keurig Coffee Maker,2025-04-23,Pending,"Jameschester, OR",42,171.4,Home Appliances
1845,Fiction Book,2025-04-24,Delivered,"New Travis, MT",19,349.75,Books
1846,Oculus Quest 2,2025-04-25,Delivered,"East Rodneyberg, GA",97,385.46,Electronics
1847,GoPro Hero 9,2025-04-26,Cancelled,"Karenmouth, UT",34,159.01,Electronics
1848,Fitbit Charge,2025-04-27,Delivered,"Meadowsside, VI",80,407.7,Electronics
1849,Fiction Book,2025-04-28,Pending,"North Michaelton, AK",55,154.02,Books
1850,Kindle Paperwhite,2025-04-29,Shipped,"North Catherine, ME",18,228.7,Electronics
1851,MacBook Pro,2025-04-30,Pending,"Mckenzieshire, IN",34,366.24,Electronics
1852,Nikon D3500,2025-05-01,Shipped,"Kennethtown, MN",89,349.53,Electronics
1853,Fiction Book,2025-05-02,Cancelled,"New Johnfurt, CT",45,493.81,Books
1854,MacBook Pro,2025-05-03,Shipped,"South Brandon, MS",6,120.33,Electronics
1855,Instant Pot,2025-05-04,Delivered,"Lauriefort, MP",21,334.54,Home Appliances
1856,Keurig Coffee Maker,2025-05-05,Pending,"Lake Joshua, AR",70,308.74,Home Appliances
1857,Nikon D3500,2025-05-06,Shipped,"Heidifurt, PW",96,458.4,Electronics
1858,Roomba Robot Vacuum,2025-05-07,Pending,"New Jennifer, WY",48,86.62,Home Appliances
1859,MacBook Pro,2025-05-08,Cancelled,"Flemingville, MA",39,378.38,Electronics
1860,Oculus Quest 2,2025-05-09,Cancelled,"Jessicaview, RI",31,288.45,Electronics
1861,Fitbit Charge,2025-05-10,Delivered,"Port Nancybury, WA",10,144.59,Electronics
1862,Fiction Book,2025-05-11,Cancelled,"East Brandiside, AK",30,242.47,Books
1863,Sofa Set,2025-05-12,Shipped,"Michaelfort, PA",18,173.55,Furniture
1864,Nintendo Switch,2025-05-13,Cancelled,"Finleyshire, ND",60,293.86,Electronics
1865,Men's T-shirt,2025-05-14,Delivered,"New Donna, NY",88,445.61,Clothing & Accessories
1866,Fitbit Charge,2025-05-15,Pending,"Shawnhaven, RI",73,288.96,Electronics
1867,Car Floor Mats,2025-05-16,Pending,"New Danielshire, UT",95,319.54,Automotive
1868,Keurig Coffee Maker,2025-05-17,Cancelled,"West Donna, NJ",15,264.19,Home Appliances
1869,Sofa Set,2025-05-18,Shipped,"Port Matthewtown, ND",4,35.07,Furniture
1870,MacBook Pro,2025-05-19,Delivered,"Lake Anthonyville, NH",63,124.1,Electronics
1871,Men's T-shirt,2025-05-20,Shipped,"Gonzalezfurt, TX",40,251.08,Clothing & Accessories
1872,Xbox Series X,2025-05-21,Delivered,"Johnsonview, MA",9,162.02,Electronics
1873,Dyson Vacuum,2025-05-22,Cancelled,"East Christinafort, WI",9,99.06,Home Appliances
1874,Board Game,2025-05-23,Delivered,"Jasonborough, NV",26,257.03,Toys & Games
1875,Apple Watch,2025-05-24,Delivered,"Michaelfort, MD",4,168.18,Electronics
1876,Roomba Robot Vacuum,2025-05-25,Cancelled,"Port Georgemouth, SC",81,136.47,Home Appliances
1877,Dell XPS 13,2025-05-26,Shipped,"Port Stevenborough, MD",16,237.35,Electronics
1878,Running Shoes,2025-05-27,Cancelled,"West Pamelatown, AS",15,75.31,Sports & Outdoors
1879,Instant Pot,2025-05-28,Delivered,"North Richard, KS",99,464.6,Home Appliances
1880,Fitbit Charge,2025-05-29,Cancelled,"Velasquezside, DE",52,435.17,Electronics
1881,Skincare Cream,2025-05-30,Delivered,"Cynthiachester, CA",69,356.73,Health & Beauty
1882,MacBook Pro,2025-05-31,Cancelled,"New Kristin, OR",5,62.04,Electronics
1883,MacBook Pro,2025-06-01,Pending,"Charlestown, AR",20,390.18,Electronics
1884,Keurig Coffee Maker,2025-06-02,Pending,"Kennethview, UT",79,405.9,Home Appliances
1885,Sony PlayStation 5,2025-06-03,Cancelled,"East Jeffery, OR",18,386.2,Electronics
1886,Sofa Set,2025-06-04,Shipped,"North Robert, NC",2,65.84,Furniture
1887,Kindle Paperwhite,2025-06-05,Delivered,"New Kimberly, NH",93,325.51,Electronics
1888,Nintendo Switch,2025-06-06,Pending,"East Donaldton, MT",13,418.82,Electronics
1889,Fresh Fruits,2025-06-07,Shipped,"Ashleyville, LA",4,292.9,Groceries
1890,Dell XPS 13,2025-06-08,Delivered,"Christopherstad, AK",42,326.74,Electronics
1891,Nintendo Switch,2025-06-09,Pending,"West Amyton, MH",74,234.6,Electronics
1892,Fitbit Charge,2025-06-10,Pending,"Davisville, WV",61,269.07,Electronics
1893,Samsung Galaxy S21,2025-06-11,Cancelled,"South Ronaldport, AS",95,26.84,Electronics
1894,Kindle Paperwhite,2025-06-12,Delivered,"Lake Teresachester, MA",8,323.09,Electronics
1895,Fitbit Charge,2025-06-13,Shipped,"Port Courtneyland, TX",67,49.91,Electronics
1896,Fresh Fruits,2025-06-14,Shipped,"South Nicole, WY",63,223.16,Groceries
1897,Oculus Quest 2,2025-06-15,Shipped,"Lake Robertfort, OK",9,153.4,Electronics
1898,Keurig Coffee Maker,2025-06-16,Delivered,"East Matthewview, NC",94,277.26,Home Appliances
